ts,machine_id,line,temp_c,vibration_mm_s,pressure_bar,throughput_units,status
2024-06-01 00:27:25,M021,LINE_1,80.43,4.256,5.66,93.0,warn
2024-06-01 00:27:28,M002,LINE_2,65.3,3.488,7.2,94.0,ok
2024-06-01 00:27:35,M004,LINE_4,72.06,4.523,5.57,108.0,fault
2024-06-01 00:27:45,M011,LINE_3,77.55,4.03,5.92,105.0,warn
2024-06-01 00:27:47,M003,LINE_3,61.91,3.604,6.74,81.0,warn
2024-06-01 00:27:51,M017,LINE_1,64.15,0.554,6.11,69.0,ok
2024-06-01 00:27:52,M024,LINE_4,70.74,2.879,4.61,108.0,ok
2024-06-01 00:27:57,M021,LINE_1,62.79,3.66,6.44,115.0,warn
2024-06-01 00:27:59,M021,LINE_1,69.17,3.611,5.13,124.0,warn
2024-06-01 00:28:01,M003,LINE_3,65.95,3.026,5.29,129.0,ok
2024-06-01 00:28:08,M001,LINE_1,43.16,1.782,5.82,110.0,ok
2024-06-01 00:28:09,M008,LINE_4,76.55,4.316,5.54,85.0,warn
2024-06-01 00:28:10,M017,LINE_1,67.58,1.803,6.39,99.0,ok
2024-06-01 00:28:10,M002,LINE_2,64.12,2.809,7.01,86.0,ok
2024-06-01 00:28:15,M010,LINE_2,71.49,3.654,5.82,108.0,warn
2024-06-01 00:28:15,M010,LINE_2,74.23,2.492,5.33,102.0,ok
2024-06-01 00:28:21,M017,LINE_1,53.66,1.716,5.69,81.0,ok
2024-06-01 00:28:23,M003,LINE_3,75.75,4.124,5.85,65.0,warn
2024-06-01 00:28:28,M023,LINE_3,55.81,0.907,6.24,92.0,ok
2024-06-01 00:28:30,M002,LINE_2,49.67,1.343,5.75,91.0,ok
2024-06-01 00:28:31,M024,LINE_4,65.26,3.253,6.06,132.0,ok
2024-06-01 00:28:33,M006,LINE_2,73.14,4.548,6.22,84.0,fault
2024-06-01 00:28:43,M018,LINE_2,83.97,5.832,6.67,99.0,fault
2024-06-01 00:28:46,M009,LINE_1,89.42,3.415,7.13,81.0,ok
2024-06-01 00:28:46,M007,LINE_3,83.25,2.975,5.93,105.0,ok
2024-06-01 00:28:47,M007,LINE_3,69.31,3.837,6.09,72.0,warn
2024-06-01 00:28:54,M002,LINE_2,52.33,4.478,5.88,80.0,warn
2024-06-01 00:29:00,M022,LINE_2,55.84,1.415,5.4,84.0,ok
2024-06-01 00:29:02,M013,LINE_1,68.26,2.994,5.69,86.0,ok
2024-06-01 00:29:14,M015,LINE_3,63.38,4.39,6.2,91.0,warn
2024-06-01 00:29:16,M002,LINE_2,48.98,3.496,6.16,108.0,ok
2024-06-01 00:29:22,M010,LINE_2,54.82,4.083,5.82,115.0,warn
2024-06-01 00:29:25,M001,LINE_1,48.91,0.0,6.39,77.0,ok
2024-06-01 00:29:32,M022,LINE_2,66.98,2.517,6.6,86.0,ok
2024-06-01 00:29:34,M021,LINE_1,70.86,4.732,6.14,102.0,fault
2024-06-01 00:29:35,M004,LINE_4,77.9,4.279,5.55,106.0,warn
2024-06-01 00:29:36,M005,LINE_1,72.78,2.69,6.84,78.0,ok
2024-06-01 00:29:40,M008,LINE_4,58.16,3.959,4.55,87.0,warn
2024-06-01 00:29:43,M008,LINE_4,66.71,5.015,6.58,75.0,fault
2024-06-01 00:29:44,M024,LINE_4,55.42,1.875,6.31,82.0,ok
2024-06-01 00:29:49,M005,LINE_1,70.46,0.0,5.93,118.0,ok
2024-06-01 00:29:51,M011,LINE_3,84.23,3.646,5.7,73.0,warn
2024-06-01 00:29:53,M016,LINE_4,53.02,2.053,5.95,118.0,ok
2024-06-01 00:29:56,M003,LINE_3,66.46,3.584,6.56,79.0,warn
2024-06-01 00:29:59,M024,LINE_4,49.54,2.86,6.01,116.0,ok
2024-06-01 00:30:06,M002,LINE_2,59.83,2.007,5.76,69.0,ok
2024-06-01 00:30:09,M021,LINE_1,70.26,1.664,5.59,86.0,ok
2024-06-01 00:30:11,M004,LINE_4,79.63,3.179,5.57,84.0,ok
2024-06-01 00:30:13,M009,LINE_1,69.29,3.712,5.35,88.0,warn
2024-06-01 00:30:14,M005,LINE_1,75.91,4.564,5.66,72.0,fault
2024-06-01 00:30:17,M019,LINE_3,67.29,0.903,6.08,97.0,ok
2024-06-01 00:30:28,M023,LINE_3,55.23,2.363,7.64,116.0,ok
2024-06-01 00:30:30,M003,LINE_3,71.32,2.982,7.15,73.0,ok
2024-06-01 00:30:38,M015,LINE_3,70.42,2.799,6.96,103.0,ok
2024-06-01 00:30:38,M015,LINE_3,63.53,3.524,7.25,122.0,warn
2024-06-01 00:30:47,M013,LINE_1,70.83,1.375,5.72,85.0,ok
2024-06-01 00:30:57,M015,LINE_3,64.93,0.975,6.43,77.0,ok
2024-06-01 00:31:09,M006,LINE_2,66.45,5.372,6.39,84.0,fault
2024-06-01 00:31:12,M004,LINE_4,66.55,4.213,5.59,90.0,warn
2024-06-01 00:31:15,M009,LINE_1,69.81,3.672,6.44,123.0,warn
2024-06-01 00:31:35,M021,LINE_1,77.73,4.443,6.74,135.0,warn
2024-06-01 00:31:45,M011,LINE_3,80.19,0.847,7.54,90.0,ok
2024-06-01 00:31:48,M024,LINE_4,68.91,2.614,5.27,85.0,ok
2024-06-01 00:31:49,M006,LINE_2,71.81,2.951,4.65,80.0,ok
2024-06-01 00:31:49,M021,LINE_1,62.49,2.629,5.97,92.0,ok
2024-06-01 00:31:49,M015,LINE_3,71.23,3.095,4.97,110.0,ok
2024-06-01 00:31:50,M010,LINE_2,48.2,3.211,5.78,122.0,ok
2024-06-01 00:31:58,M024,LINE_4,65.18,2.785,6.59,51.0,ok
2024-06-01 00:32:07,M020,LINE_4,69.72,1.274,5.63,76.0,ok
2024-06-01 00:32:09,M013,LINE_1,60.33,2.299,5.69,106.0,ok
2024-06-01 00:32:18,M015,LINE_3,54.33,3.876,4.21,84.0,warn
2024-06-01 00:32:21,M014,LINE_2,60.67,2.836,5.41,93.0,ok
2024-06-01 00:32:26,M002,LINE_2,59.43,1.752,5.6,96.0,ok
2024-06-01 00:32:27,M014,LINE_2,55.24,2.512,6.15,143.0,ok
2024-06-01 00:32:42,M019,LINE_3,56.61,2.496,7.38,94.0,ok
2024-06-01 00:32:44,M009,LINE_1,73.2,3.933,5.58,139.0,warn
2024-06-01 00:32:46,M006,LINE_2,76.43,3.743,5.16,96.0,warn
2024-06-01 00:32:48,M012,LINE_4,63.35,1.073,7.18,110.0,ok
2024-06-01 00:32:54,M008,LINE_4,67.68,4.582,6.81,97.0,fault
2024-06-01 00:32:55,M014,LINE_2,55.01,0.324,5.94,100.0,ok
2024-06-01 00:32:58,M019,LINE_3,56.19,2.012,6.83,125.0,ok
2024-06-01 00:33:01,M022,LINE_2,74.27,2.136,5.35,85.0,ok
2024-06-01 00:33:09,M002,LINE_2,54.29,2.289,4.46,132.0,ok
2024-06-01 00:33:14,M007,LINE_3,70.24,4.071,6.69,100.0,warn
2024-06-01 00:33:41,M022,LINE_2,65.47,2.382,6.24,87.0,ok
2024-06-01 00:33:44,M001,LINE_1,39.2,1.892,4.28,96.0,ok
2024-06-01 00:33:45,M009,LINE_1,58.42,3.15,6.31,116.0,ok
2024-06-01 00:33:54,M013,LINE_1,52.01,3.748,6.42,98.0,warn
2024-06-01 00:33:55,M001,LINE_1,47.88,1.035,6.53,83.0,ok
2024-06-01 00:33:59,M010,LINE_2,58.9,4.486,5.38,80.0,warn
2024-06-01 00:34:08,M018,LINE_2,67.3,2.28,5.62,79.0,ok
2024-06-01 00:34:14,M019,LINE_3,66.85,2.681,5.93,113.0,ok
2024-06-01 00:34:14,M001,LINE_1,66.34,0.106,6.54,71.0,ok
2024-06-01 00:34:16,M018,LINE_2,76.2,3.913,5.49,102.0,warn
2024-06-01 00:34:18,M019,LINE_3,61.77,3.034,5.99,85.0,ok
2024-06-01 00:34:19,M010,LINE_2,73.89,2.134,5.57,101.0,ok
2024-06-01 00:34:25,M004,LINE_4,71.76,3.603,6.08,91.0,warn
2024-06-01 00:34:26,M003,LINE_3,64.98,1.582,6.37,105.0,ok
2024-06-01 00:34:26,M019,LINE_3,68.62,2.298,8.72,107.0,ok
2024-06-01 00:34:30,M015,LINE_3,71.66,1.905,6.89,81.0,ok
2024-06-01 00:34:40,M004,LINE_4,63.72,3.074,6.6,100.0,ok
2024-06-01 00:34:42,M002,LINE_2,62.93,3.039,5.05,113.0,ok
2024-06-01 00:34:45,M013,LINE_1,68.16,2.218,6.3,84.0,ok
2024-06-01 00:35:06,M009,LINE_1,74.37,5.237,6.39,105.0,fault
2024-06-01 00:35:13,M019,LINE_3,66.33,0.797,5.47,67.0,ok
2024-06-01 00:35:28,M021,LINE_1,76.81,2.654,6.99,115.0,ok
2024-06-01 00:35:30,M021,LINE_1,67.96,2.26,5.75,102.0,ok
2024-06-01 00:35:32,M004,LINE_4,85.13,3.431,6.3,81.0,ok
2024-06-01 00:35:32,M020,LINE_4,76.51,2.381,5.32,87.0,ok
2024-06-01 00:35:34,M010,LINE_2,58.74,3.15,6.67,110.0,ok
2024-06-01 00:35:38,M024,LINE_4,64.37,3.602,6.18,76.0,warn
2024-06-01 00:35:53,M018,LINE_2,83.7,2.192,6.05,159.0,ok
2024-06-01 00:35:56,M007,LINE_3,72.38,2.829,6.27,94.0,ok
2024-06-01 00:36:02,M015,LINE_3,70.57,1.404,6.61,109.0,ok
2024-06-01 00:36:02,M005,LINE_1,64.63,1.958,5.44,113.0,ok
2024-06-01 00:36:08,M009,LINE_1,60.63,2.879,5.37,86.0,ok
2024-06-01 00:36:09,M015,LINE_3,72.13,1.581,6.03,78.0,ok
2024-06-01 00:36:15,M001,LINE_1,47.39,2.639,5.43,102.0,ok
2024-06-01 00:36:17,M008,LINE_4,78.57,2.523,6.18,72.0,ok
2024-06-01 00:36:20,M001,LINE_1,58.77,1.919,7.66,104.0,ok
2024-06-01 00:36:21,M005,LINE_1,56.39,2.539,6.79,90.0,ok
2024-06-01 00:36:26,M007,LINE_3,79.7,3.744,6.14,78.0,warn
2024-06-01 00:36:29,M022,LINE_2,74.24,1.673,6.38,70.0,ok
2024-06-01 00:36:29,M008,LINE_4,65.22,3.36,6.4,90.0,ok
2024-06-01 00:36:32,M023,LINE_3,65.95,3.589,4.63,97.0,warn
2024-06-01 00:36:33,M010,LINE_2,62.41,3.292,6.1,114.0,ok
2024-06-01 00:36:39,M012,LINE_4,62.41,2.335,6.22,84.0,ok
2024-06-01 00:36:40,M014,LINE_2,49.14,0.762,5.81,109.0,ok
2024-06-01 00:36:41,M022,LINE_2,61.88,2.172,6.77,91.0,ok
2024-06-01 00:36:53,M014,LINE_2,47.01,1.568,4.93,70.0,ok
2024-06-01 00:36:53,M001,LINE_1,59.58,0.059,5.74,75.0,ok
2024-06-01 00:36:55,M016,LINE_4,56.2,0.824,5.01,93.0,ok
2024-06-01 00:36:58,M017,LINE_1,57.79,1.02,5.33,57.0,ok
2024-06-01 00:36:58,M010,LINE_2,55.15,1.396,6.28,82.0,ok
2024-06-01 00:37:00,M018,LINE_2,66.99,2.63,6.82,68.0,ok
2024-06-01 00:37:02,M018,LINE_2,64.8,5.246,4.55,114.0,fault
2024-06-01 00:37:05,M011,LINE_3,63.05,3.914,5.4,123.0,warn
2024-06-01 00:37:09,M012,LINE_4,69.47,4.097,6.35,102.0,warn
2024-06-01 00:37:10,M012,LINE_4,63.08,1.166,6.47,111.0,ok
2024-06-01 00:37:16,M015,LINE_3,53.34,3.586,5.47,93.0,warn
2024-06-01 00:37:16,M022,LINE_2,63.63,4.165,6.58,83.0,warn
2024-06-01 00:37:17,M018,LINE_2,75.49,3.608,5.85,98.0,warn
2024-06-01 00:37:22,M013,LINE_1,68.47,2.415,6.32,97.0,ok
2024-06-01 00:37:29,M006,LINE_2,76.94,4.447,5.98,89.0,warn
2024-06-01 00:37:34,M022,LINE_2,53.96,4.008,6.02,97.0,warn
2024-06-01 00:37:37,M007,LINE_3,76.06,3.597,5.62,137.0,warn
2024-06-01 00:37:41,M004,LINE_4,72.81,2.817,5.95,60.0,ok
2024-06-01 00:37:54,M012,LINE_4,45.89,1.323,4.71,110.0,ok
2024-06-01 00:37:55,M014,LINE_2,65.3,2.515,5.94,81.0,ok
2024-06-01 00:37:56,M022,LINE_2,73.16,2.601,6.49,113.0,ok
2024-06-01 00:38:01,M017,LINE_1,59.02,2.862,4.51,149.0,ok
2024-06-01 00:38:02,M020,LINE_4,72.88,2.857,3.97,89.0,ok
2024-06-01 00:38:04,M022,LINE_2,66.51,2.147,5.58,129.0,ok
2024-06-01 00:38:08,M011,LINE_3,78.73,3.163,5.29,125.0,ok
2024-06-01 00:38:13,M006,LINE_2,62.92,3.713,6.94,89.0,warn
2024-06-01 00:38:14,M007,LINE_3,66.05,4.17,5.34,130.0,warn
2024-06-01 00:38:16,M013,LINE_1,65.63,2.949,5.36,108.0,ok
2024-06-01 00:38:36,M011,LINE_3,76.71,2.303,6.8,118.0,ok
2024-06-01 00:38:40,M016,LINE_4,56.93,1.014,6.58,83.0,ok
2024-06-01 00:38:45,M003,LINE_3,78.36,1.902,7.15,64.0,ok
2024-06-01 00:38:46,M016,LINE_4,61.84,1.811,6.03,95.0,ok
2024-06-01 00:38:50,M020,LINE_4,45.1,2.423,5.83,110.0,ok
2024-06-01 00:38:54,M018,LINE_2,80.04,1.871,5.75,88.0,ok
2024-06-01 00:38:55,M002,LINE_2,73.2,2.21,5.51,97.0,ok
2024-06-01 00:38:58,M006,LINE_2,69.79,3.489,5.34,87.0,ok
2024-06-01 00:39:04,M013,LINE_1,66.39,2.642,6.02,78.0,ok
2024-06-01 00:39:05,M017,LINE_1,54.0,1.31,5.71,43.0,ok
2024-06-01 00:39:05,M019,LINE_3,62.05,1.957,7.63,92.0,ok
2024-06-01 00:39:11,M017,LINE_1,48.32,0.677,6.42,105.0,ok
2024-06-01 00:39:18,M007,LINE_3,60.32,2.826,5.01,116.0,ok
2024-06-01 00:39:19,M022,LINE_2,67.9,3.132,5.84,66.0,ok
2024-06-01 00:39:25,M019,LINE_3,53.47,1.324,5.54,81.0,ok
2024-06-01 00:39:27,M016,LINE_4,82.39,0.607,5.5,71.0,ok
2024-06-01 00:39:32,M001,LINE_1,65.33,0.75,5.19,109.0,ok
2024-06-01 00:39:36,M016,LINE_4,62.48,2.431,5.02,113.0,ok
2024-06-01 00:39:47,M017,LINE_1,43.77,1.733,6.95,142.0,ok
2024-06-01 00:40:15,M016,LINE_4,53.69,3.395,6.01,106.0,ok
2024-06-01 00:40:17,M001,LINE_1,55.24,1.777,6.26,78.0,ok
2024-06-01 00:40:17,M015,LINE_3,62.1,0.815,4.98,103.0,ok
2024-06-01 00:40:19,M015,LINE_3,74.31,2.792,5.12,108.0,ok
2024-06-01 00:40:21,M024,LINE_4,65.67,4.021,6.54,144.0,warn
2024-06-01 00:40:23,M001,LINE_1,54.8,0.753,4.74,59.0,ok
2024-06-01 00:40:32,M004,LINE_4,75.72,3.258,6.28,117.0,ok
2024-06-01 00:40:34,M004,LINE_4,80.49,4.98,6.42,102.0,fault
2024-06-01 00:40:49,M009,LINE_1,68.79,2.979,6.36,94.0,ok
2024-06-01 00:40:52,M009,LINE_1,73.38,3.901,6.08,87.0,warn
2024-06-01 00:41:01,M013,LINE_1,52.75,2.527,4.99,107.0,ok
2024-06-01 00:41:04,M017,LINE_1,64.02,2.013,5.77,72.0,ok
2024-06-01 00:41:12,M024,LINE_4,47.8,3.437,6.33,120.0,ok
2024-06-01 00:41:12,M021,LINE_1,66.4,3.816,6.68,108.0,warn
2024-06-01 00:41:17,M003,LINE_3,71.92,2.94,6.47,120.0,ok
2024-06-01 00:41:21,M012,LINE_4,59.72,1.114,5.66,108.0,ok
2024-06-01 00:41:28,M017,LINE_1,46.05,0.826,5.22,62.0,ok
2024-06-01 00:41:29,M009,LINE_1,73.54,2.895,5.25,110.0,ok
2024-06-01 00:41:37,M010,LINE_2,65.08,3.051,6.72,120.0,ok
2024-06-01 00:41:41,M004,LINE_4,76.08,3.713,4.74,86.0,warn
2024-06-01 00:41:45,M010,LINE_2,57.93,3.87,5.24,123.0,warn
2024-06-01 00:41:46,M015,LINE_3,62.48,3.445,5.8,81.0,ok
2024-06-01 00:41:48,M018,LINE_2,57.96,5.044,6.85,104.0,fault
2024-06-01 00:41:53,M007,LINE_3,73.46,3.121,5.78,87.0,ok
2024-06-01 00:41:59,M011,LINE_3,59.22,2.441,5.86,83.0,ok
2024-06-01 00:42:01,M002,LINE_2,56.77,2.364,5.14,93.0,ok
2024-06-01 00:42:02,M009,LINE_1,74.01,2.584,5.09,101.0,ok
2024-06-01 00:42:02,M018,LINE_2,66.3,2.742,5.77,104.0,ok
2024-06-01 00:42:13,M012,LINE_4,71.62,2.893,5.62,103.0,ok
2024-06-01 00:42:17,M009,LINE_1,62.75,2.943,5.79,114.0,ok
2024-06-01 00:42:20,M020,LINE_4,53.19,2.709,5.89,114.0,ok
2024-06-01 00:42:21,M020,LINE_4,60.61,2.252,6.35,80.0,ok
2024-06-01 00:42:28,M013,LINE_1,69.47,3.102,7.43,83.0,ok
2024-06-01 00:42:32,M005,LINE_1,77.95,2.266,7.44,80.0,ok
2024-06-01 00:42:35,M004,LINE_4,83.76,5.933,6.21,82.0,fault
2024-06-01 00:42:40,M018,LINE_2,71.02,3.975,5.12,109.0,warn
2024-06-01 00:42:50,M004,LINE_4,67.2,3.993,6.57,133.0,warn
2024-06-01 00:42:50,M018,LINE_2,70.71,2.989,5.5,71.0,ok
2024-06-01 00:42:53,M023,LINE_3,64.14,2.023,4.6,86.0,ok
2024-06-01 00:42:53,M022,LINE_2,64.0,3.693,6.14,58.0,warn
2024-06-01 00:42:55,M022,LINE_2,57.42,3.003,7.12,86.0,ok
2024-06-01 00:42:59,M013,LINE_1,60.65,1.574,5.31,83.0,ok
2024-06-01 00:43:00,M023,LINE_3,64.89,2.728,5.8,78.0,ok
2024-06-01 00:43:04,M023,LINE_3,66.54,2.42,6.85,76.0,ok
2024-06-01 00:43:07,M001,LINE_1,45.9,0.196,6.37,91.0,ok
2024-06-01 00:43:23,M006,LINE_2,72.56,3.075,5.59,97.0,ok
2024-06-01 00:43:27,M004,LINE_4,87.37,4.105,5.54,107.0,warn
2024-06-01 00:43:27,M020,LINE_4,64.23,2.614,5.05,106.0,ok
2024-06-01 00:43:29,M020,LINE_4,67.13,1.215,5.12,120.0,ok
2024-06-01 00:43:30,M002,LINE_2,52.21,2.07,6.3,83.0,ok
2024-06-01 00:43:32,M023,LINE_3,74.24,1.471,6.58,94.0,ok
2024-06-01 00:43:41,M012,LINE_4,69.92,3.066,6.57,84.0,ok
2024-06-01 00:43:44,M003,LINE_3,55.99,4.274,6.27,104.0,warn
2024-06-01 00:43:46,M021,LINE_1,66.35,4.132,4.89,73.0,warn
2024-06-01 00:43:53,M011,LINE_3,72.38,2.082,5.76,99.0,ok
2024-06-01 00:43:57,M016,LINE_4,60.55,2.101,5.9,89.0,ok
2024-06-01 00:44:00,M023,LINE_3,66.5,1.236,5.96,95.0,ok
2024-06-01 00:44:01,M021,LINE_1,74.04,3.407,6.59,80.0,ok
2024-06-01 00:44:11,M015,LINE_3,70.03,3.774,6.3,109.0,warn
2024-06-01 00:44:16,M003,LINE_3,70.86,2.043,6.09,97.0,ok
2024-06-01 00:44:17,M016,LINE_4,54.79,1.143,6.55,117.0,ok
2024-06-01 00:44:25,M001,LINE_1,54.07,1.107,6.97,86.0,ok
2024-06-01 00:44:30,M017,LINE_1,53.86,1.488,5.09,111.0,ok
2024-06-01 00:44:39,M022,LINE_2,75.75,2.654,6.06,100.0,ok
2024-06-01 00:44:45,M017,LINE_1,59.1,0.0,5.79,79.0,ok
2024-06-01 00:44:51,M006,LINE_2,82.01,4.39,5.98,76.0,warn
2024-06-01 00:45:02,M020,LINE_4,64.16,1.702,6.06,122.0,ok
2024-06-01 00:45:05,M024,LINE_4,69.12,2.89,5.38,92.0,ok
2024-06-01 00:45:12,M020,LINE_4,69.98,3.285,5.63,100.0,ok
2024-06-01 00:45:14,M009,LINE_1,61.44,4.75,6.36,93.0,fault
2024-06-01 00:45:14,M004,LINE_4,82.82,4.913,6.58,112.0,fault
2024-06-01 00:45:18,M011,LINE_3,58.09,2.324,5.54,100.0,ok
2024-06-01 00:45:21,M016,LINE_4,59.71,1.42,4.86,97.0,ok
2024-06-01 00:45:23,M020,LINE_4,45.0,2.788,6.66,93.0,ok
2024-06-01 00:45:33,M017,LINE_1,56.3,2.1,5.36,67.0,ok
2024-06-01 00:45:38,M021,LINE_1,66.87,2.661,5.21,99.0,ok
2024-06-01 00:45:40,M009,LINE_1,68.31,3.455,6.13,84.0,ok
2024-06-01 00:45:44,M021,LINE_1,68.12,2.732,6.93,91.0,ok
2024-06-01 00:45:57,M010,LINE_2,66.11,2.88,5.0,97.0,ok
2024-06-01 00:46:02,M015,LINE_3,64.13,2.797,5.2,145.0,ok
2024-06-01 00:46:05,M018,LINE_2,76.15,2.791,6.37,86.0,ok
2024-06-01 00:46:07,M013,LINE_1,62.14,3.109,5.16,120.0,ok
2024-06-01 00:46:07,M023,LINE_3,60.87,2.443,5.27,96.0,ok
2024-06-01 00:46:10,M021,LINE_1,83.27,3.558,5.98,114.0,warn
2024-06-01 00:46:11,M008,LINE_4,66.26,3.587,5.91,102.0,warn
2024-06-01 00:46:12,M003,LINE_3,56.26,4.098,4.19,110.0,warn
2024-06-01 00:46:22,M017,LINE_1,60.5,2.243,7.71,82.0,ok
2024-06-01 00:46:27,M015,LINE_3,65.72,2.395,6.49,79.0,ok
2024-06-01 00:46:30,M015,LINE_3,69.0,0.901,6.22,117.0,ok
2024-06-01 00:46:31,M013,LINE_1,69.06,2.135,5.2,89.0,ok
2024-06-01 00:46:39,M010,LINE_2,79.41,2.787,6.01,102.0,ok
2024-06-01 00:46:44,M020,LINE_4,53.36,2.011,5.71,97.0,ok
2024-06-01 00:46:49,M018,LINE_2,54.44,4.59,6.06,78.0,fault
2024-06-01 00:46:52,M017,LINE_1,54.97,2.494,4.06,115.0,ok
2024-06-01 00:46:54,M016,LINE_4,53.48,1.939,6.02,105.0,ok
2024-06-01 00:46:58,M014,LINE_2,58.57,1.082,6.74,87.0,ok
2024-06-01 00:47:05,M003,LINE_3,61.36,3.33,5.35,91.0,ok
2024-06-01 00:47:10,M001,LINE_1,42.19,2.226,6.03,148.0,ok
2024-06-01 00:47:15,M013,LINE_1,73.27,2.385,6.66,95.0,ok
2024-06-01 00:47:16,M022,LINE_2,65.57,2.493,5.39,70.0,ok
2024-06-01 00:47:24,M004,LINE_4,68.68,3.093,5.95,117.0,ok
2024-06-01 00:47:24,M010,LINE_2,60.9,2.09,5.88,103.0,ok
2024-06-01 00:47:28,M024,LINE_4,70.17,3.355,6.38,87.0,ok
2024-06-01 00:47:32,M002,LINE_2,56.53,3.336,5.53,86.0,ok
2024-06-01 00:47:41,M003,LINE_3,60.02,2.36,5.39,89.0,ok
2024-06-01 00:47:41,M014,LINE_2,65.22,1.446,5.91,107.0,ok
2024-06-01 00:47:44,M003,LINE_3,61.06,3.618,6.28,83.0,warn
2024-06-01 00:47:55,M012,LINE_4,54.54,2.667,5.76,102.0,ok
2024-06-01 00:47:57,M014,LINE_2,56.14,2.16,6.94,104.0,ok
2024-06-01 00:48:04,M023,LINE_3,60.15,2.034,6.47,83.0,ok
2024-06-01 00:48:24,M018,LINE_2,63.17,2.421,5.98,116.0,ok
2024-06-01 00:48:31,M021,LINE_1,64.6,4.235,5.6,107.0,warn
2024-06-01 00:48:36,M009,LINE_1,72.45,3.634,6.01,102.0,warn
2024-06-01 00:49:01,M008,LINE_4,79.87,2.783,7.3,98.0,ok
2024-06-01 00:49:02,M022,LINE_2,65.03,1.605,6.98,75.0,ok
2024-06-01 00:49:08,M008,LINE_4,72.04,2.503,5.34,137.0,ok
2024-06-01 00:49:16,M014,LINE_2,58.27,0.775,4.83,81.0,ok
2024-06-01 00:49:19,M005,LINE_1,54.66,2.027,7.13,93.0,ok
2024-06-01 00:49:38,M007,LINE_3,73.57,2.59,6.25,120.0,ok
2024-06-01 00:49:39,M004,LINE_4,85.27,5.733,5.31,92.0,fault
2024-06-01 00:49:46,M024,LINE_4,63.42,2.359,6.24,95.0,ok
2024-06-01 00:50:00,M023,LINE_3,62.19,1.712,5.58,114.0,ok
2024-06-01 00:50:01,M005,LINE_1,59.38,2.673,5.42,94.0,ok
2024-06-01 00:50:05,M019,LINE_3,50.48,3.166,4.33,72.0,ok
2024-06-01 00:50:05,M003,LINE_3,58.18,1.412,6.76,99.0,ok
2024-06-01 00:50:14,M007,LINE_3,69.35,1.728,4.96,80.0,ok
2024-06-01 00:50:16,M007,LINE_3,59.54,3.185,5.05,103.0,ok
2024-06-01 00:50:27,M023,LINE_3,66.64,2.008,6.85,80.0,ok
2024-06-01 00:50:28,M012,LINE_4,70.99,3.368,4.48,124.0,ok
2024-06-01 00:50:29,M016,LINE_4,57.47,2.883,4.84,83.0,ok
2024-06-01 00:50:30,M001,LINE_1,47.48,0.0,5.36,85.0,ok
2024-06-01 00:50:31,M006,LINE_2,70.02,3.724,5.82,99.0,warn
2024-06-01 00:50:32,M002,LINE_2,64.53,0.0,6.43,84.0,ok
2024-06-01 00:50:35,M022,LINE_2,64.6,2.802,7.42,111.0,ok
2024-06-01 00:50:38,M011,LINE_3,66.99,2.892,7.51,89.0,ok
2024-06-01 00:50:47,M001,LINE_1,64.29,1.702,6.63,99.0,ok
2024-06-01 00:51:11,M021,LINE_1,69.91,1.695,6.41,96.0,ok
2024-06-01 00:51:13,M024,LINE_4,63.31,1.299,5.92,91.0,ok
2024-06-01 00:51:16,M006,LINE_2,60.35,2.857,6.31,93.0,ok
2024-06-01 00:51:20,M009,LINE_1,69.74,2.371,7.14,103.0,ok
2024-06-01 00:51:32,M004,LINE_4,71.75,4.38,7.01,67.0,warn
2024-06-01 00:51:32,M007,LINE_3,65.23,2.513,7.89,106.0,ok
2024-06-01 00:51:36,M003,LINE_3,68.41,1.307,6.56,117.0,ok
2024-06-01 00:51:37,M014,LINE_2,59.22,0.838,5.96,114.0,ok
2024-06-01 00:51:40,M014,LINE_2,67.21,0.0,6.09,97.0,ok
2024-06-01 00:51:40,M007,LINE_3,73.18,4.345,5.64,139.0,warn
2024-06-01 00:51:50,M012,LINE_4,57.31,2.334,6.76,20.0,ok
2024-06-01 00:51:58,M018,LINE_2,70.47,4.421,6.37,115.0,warn
2024-06-01 00:52:00,M024,LINE_4,68.28,1.994,6.2,85.0,ok
2024-06-01 00:52:27,M010,LINE_2,62.92,3.978,6.45,73.0,warn
2024-06-01 00:52:27,M021,LINE_1,71.53,4.454,5.58,84.0,warn
2024-06-01 00:52:33,M013,LINE_1,51.23,1.988,5.34,88.0,ok
2024-06-01 00:52:35,M006,LINE_2,78.73,5.476,6.52,104.0,fault
2024-06-01 00:52:39,M004,LINE_4,82.35,5.089,6.06,122.0,fault
2024-06-01 00:52:40,M018,LINE_2,73.87,4.669,5.46,75.0,fault
2024-06-01 00:52:44,M012,LINE_4,69.37,2.925,5.46,117.0,ok
2024-06-01 00:52:46,M016,LINE_4,61.06,2.217,6.29,67.0,ok
2024-06-01 00:52:51,M007,LINE_3,80.91,4.215,5.68,103.0,warn
2024-06-01 00:52:54,M022,LINE_2,73.71,0.984,6.92,89.0,ok
2024-06-01 00:52:59,M012,LINE_4,49.71,3.581,5.81,99.0,warn
2024-06-01 00:53:04,M024,LINE_4,61.18,2.672,5.42,87.0,ok
2024-06-01 00:53:13,M005,LINE_1,67.96,1.662,5.8,87.0,ok
2024-06-01 00:53:16,M015,LINE_3,64.91,0.598,6.03,95.0,ok
2024-06-01 00:53:39,M016,LINE_4,65.65,0.028,6.58,109.0,ok
