customer_id,signup_date,gender,senior_citizen,partner,dependents,state,tenure_months,contract,payment_method,paperless_billing,internet_service,online_security,tech_support,monthly_charges,total_charges,churn
TEL00202,2018-09-30,Female,0,No,Yes,Tamil Nadu,70,Month-to-month,Electronic check,Yes,Fiber optic,No,No,68.44,4790.8,No
TEL00203,2023-12-03,Male,0,No,Yes,Tamil Nadu,7,Two year,Credit card,Yes,DSL,Yes,Yes,57.44,402.08,No
TEL00204,2020-07-21,Female,0,No,No,Maharashtra,48,One year,Electronic check,Yes,DSL,Yes,Yes,61.32,2943.36,No
TEL00205,2020-02-22,Female,0,Yes,Yes,Telangana,53,Month-to-month,Mailed check,Yes,Fiber optic,No,No,45.58,2415.74,No
TEL00206,2021-12-13,Female,0,Yes,Yes,Gujarat,31,Month-to-month,Bank transfer,No,DSL,Yes,No,59.8,1853.8,No
TEL00207,2024-02-01,Male,1,No,No,Maharashtra,5,one year ,Bank transfer,Yes,DSL,Yes,No,62.77,313.85,No
TEL00208,2021-05-17,Male,0,Yes,Yes,Maharashtra,38,Month-to-month,Bank transfer,No,DSL,Yes,No,61.61,2341.18,No
TEL00209,2021-12-13,Male,1,Yes,No,Tamil Nadu,31,One year,Mailed check,Yes,DSL,Yes,No,57.58,1784.98,No
TEL00210,2019-04-28,Female,0,No,No,Tamil Nadu,63,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,19.77,1245.51,No
TEL00211,2020-06-21,Female,0,No,Yes,Delhi,49,Two year,Electronic check,Yes,Fiber optic,No,No,75.23,3686.27,No
TEL00212,2022-06-11,,0,No,Yes,West Bengal,25,Two year,Mailed check,Yes,Fiber optic,No,No,81.08,2027.0,No
TEL00213,2024-03-02,Female,0,No,No,Maharashtra,4,Month-to-month,Mailed check,No,No,No internet service,No internet service,18.0,72.0,Yes
TEL00214,2020-12-18,Female,0,No,No,Tamil Nadu,43,Month-to-month,Mailed check,Yes,DSL,No,No,51.11,2197.73,No
TEL00215,2022-11-08,Female,0,Yes,Yes,Gujarat,20,Two year,Credit card,Yes,No,No internet service,No internet service,24.78,495.6,No
TEL00216,2020-06-21,Female,0,Yes,Yes,Gujarat,49,Two year,Mailed check,Yes,No,No internet service,No internet service,19.61,960.89,No
TEL00217,2019-04-28,Female,1,No,No,Telangana,63,Month-to-month,Electronic check,Yes,Fiber optic,No,No,85.08,5360.04,Yes
TEL00218,2022-06-11,Female,1,Yes,No,Karnataka,25,Month-to-month,Bank transfer,No,No,No internet service,No internet service,18.0,450.0,No
TEL00219,2019-02-27,Male,0,No,No,Karnataka,65,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,67.86,4410.9,No
TEL00220,2021-06-16,Male,0,Yes,No,Delhi,37,Month-to-month,Bank transfer,Yes,DSL,Yes,No,50.33,1862.21,No
TEL00221,2021-05-17,Female,0,Yes,Yes,Gujarat,38,Month-to-month,Mailed check,Yes,DSL,No,No,40.66,1545.08,Yes
TEL00222,2019-12-24,Male,0,No,No,Maharashtra,55,One year,Electronic check,Yes,Fiber optic,No,No,81.4,4477.0,No
TEL00223,2019-10-25,,0,Yes,No,Maharashtra,57,Month-to-month,Mailed check,Yes,DSL,No,No,32.37,1845.09,No
TEL00224,2019-01-28,Female,0,No,No,West Bengal,66,Month-to-month,Electronic check,No,DSL,Yes,No,40.17,2651.22,No
TEL00225,2018-08-01,Female,0,Yes,No,Delhi,72,Two year,Electronic check,No,No,No internet service,No internet service,23.15,1666.8,No
TEL00226,2023-08-05,Female,1,No,No,Tamil Nadu,11,One year,Bank transfer,No,No,No internet service,No internet service,26.62,292.82,No
TEL00227,2022-01-12,Female,0,Yes,No,West Bengal,30,Month-to-month,Credit card,No,Fiber optic,Yes,No,66.15,1984.5,Yes
TEL00228,2018-11-29,Male,0,No,No,Maharashtra,68,Month-to-month,Credit card,No,Fiber optic,No,No,81.04,5510.72,No
TEL00229,2022-09-09,Female,0,No,No,Delhi,22,Month-to-month,Electronic check,Yes,Fiber optic,No,No,55.27,1215.94,No
TEL00230,2024-06-30,Female,0,Yes,No,Gujarat,0,Two year,Mailed check,Yes,Fiber optic,No,No,78.86,,No
TEL00231,2021-01-17,Male,0,Yes,No,Maharashtra,42,Two year,Credit card,No,No,No internet service,No internet service,18.0,756.0,No
TEL00232,2020-01-23,Male,0,Yes,Yes,West Bengal,54,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,71.8,3877.2,No
TEL00233,2020-01-23,Male,0,Yes,Yes,Telangana,54,One year,Electronic check,Yes,DSL,Yes,No,64.98,3508.92,No
TEL00234,2019-08-26,Female,0,No,Yes,Delhi,59,Month-to-month,Electronic check,Yes,DSL,No,No,45.07,2659.13,No
TEL00235,2020-08-20,Male,0,No,No,Gujarat,47,Two year,Bank transfer,No,No,No internet service,No internet service,18.0,846.0,No
TEL00236,2023-10-04,Male,0,No,No,Delhi,9,Two year,Electronic check,No,DSL,No,Yes,52.48,472.32,No
TEL00237,2019-06-27,Female,1,No,No,Gujarat,61,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,35.66,2175.26,No
TEL00238,2022-01-12,Female,0,No,Yes,West Bengal,30,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,21.08,632.4,No
TEL00239,2019-06-27,Female,0,Yes,No,Tamil Nadu,61,Month-to-month,Mailed check,No,Fiber optic,Yes,No,69.36,4230.96,Yes
TEL00240,2019-08-26,Female,0,Yes,No,Telangana,59,Month-to-month,Bank transfer,Yes,DSL,No,No,47.19,2784.21,No
TEL00241,2018-09-30,Male,0,No,No,Karnataka,70,One year,Bank transfer,Yes,Fiber optic,No,No,60.6,4242.0,No
TEL00242,2024-05-31,Male,0,No,No,Maharashtra,1,Month-to-month,Mailed check,Yes,DSL,No,No,40.01,40.01,Yes
TEL00243,2019-04-28,,0,Yes,Yes,Delhi,63,Month-to-month,Bank transfer,No,DSL,No,Yes,45.96,2895.48,No
TEL00244,2020-10-19,Male,1,,Yes,Karnataka,45,Month-to-month,Mailed check,Yes,DSL,No,No,50.67,2280.15,Yes
TEL00245,2021-08-15,Female,0,No,Yes,Delhi,35,One year,Credit card,Yes,Fiber optic,Yes,No,71.59,2505.65,No
TEL00246,2019-10-25,Female,0,Yes,No,Maharashtra,57,One year,Bank transfer,No,No,No internet service,No internet service,24.33,1386.81,No
TEL00247,2018-10-30,Female,0,Yes,No,Telangana,69,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,79.68,5497.92,No
TEL00248,2021-06-16,Female,0,No,No,Tamil Nadu,37,month-to-month ,Credit card,Yes,No,No internet service,No internet service,33.09,1224.33,No
TEL00249,2024-01-02,Male,0,No,No,Maharashtra,6,One year,Electronic check,Yes,DSL,No,No,31.96,191.76,No
TEL00250,2020-03-23,Male,0,No,No,Maharashtra,52,One year,Electronic check,Yes,Fiber optic,No,No,70.03,3641.56,No
TEL00251,2023-03-08,Female,1,Yes,No,Tamil Nadu,16,one year ,Mailed check,Yes,Fiber optic,Yes,Yes,71.25,1140.0,No
TEL00252,2023-03-08,Male,0,Yes,No,West Bengal,16,Two year,Mailed check,No,Fiber optic,Yes,Yes,85.57,1369.12,No
TEL00253,2023-05-07,Female,1,Yes,No,West Bengal,14,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,77.45,1084.3,No
TEL00254,2023-05-07,Male,0,Yes,Yes,West Bengal,14,Two year,Electronic check,No,DSL,No,No,45.36,635.04,No
TEL00255,2019-01-28,Female,0,No,No,Delhi,66,Month-to-month,Bank transfer,Yes,Fiber optic,No,No,66.2,4369.2,No
TEL00256,2022-05-12,Male,0,Yes,Yes,West Bengal,26,Month-to-month,Bank transfer,Yes,DSL,No,No,37.72,980.72,No
TEL00257,2023-12-03,Male,0,No,Yes,Maharashtra,7,One year,Electronic check,Yes,No,,No internet service,18.0,126.0,No
TEL00258,2023-06-06,Female,0,Yes,No,Maharashtra,13,Month-to-month,Electronic check,Yes,Fiber optic,No,Yes,83.15,1080.95,No
TEL00259,2022-03-13,Female,0,No,Yes,Maharashtra,28,One year,Mailed check,Yes,No,No internet service,No internet service,18.83,527.24,No
TEL00260,2022-06-11,Female,0,No,No,Maharashtra,25,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,75.68,1892.0,Yes
TEL00261,2022-09-09,Female,0,No,No,Maharashtra,22,Month-to-month,Electronic check,No,DSL,No,Yes,52.98,1165.56,No
TEL00262,2018-10-30,Male,0,No,No,Delhi,69,One year,Mailed check,No,Fiber optic,No,No,76.75,5295.75,No
TEL00263,2019-04-28,Male,0,No,No,Gujarat,63,One year,Electronic check,Yes,Fiber optic,No,No,85.49,5385.87,No
TEL00264,2021-02-16,Female,1,Yes,Yes,Telangana,41,Month-to-month,Mailed check,No,Fiber optic,No,No,69.0,2829.0,Yes
TEL00265,2018-08-01,Female,0,Yes,No,Tamil Nadu,72,One year,Bank transfer,Yes,Fiber optic,Yes,Yes,85.64,6166.08,No
TEL00266,2022-07-11,Male,1,Yes,No,Maharashtra,24,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,67.36,1616.64,Yes
TEL00267,2023-09-04,Female,1,No,No,Telangana,10,Two year,Mailed check,Yes,DSL,No,No,42.28,422.8,No
TEL00268,2022-12-08,Male,0,No,Yes,Tamil Nadu,19,Month-to-month,Electronic check,No,No,No internet service,No internet service,18.0,342.0,No
TEL00269,2024-01-02,Male,0,No,No,Gujarat,6,Month-to-month,Bank transfer,Yes,DSL,No,No,40.41,242.46,Yes
TEL00270,2018-10-30,Female,0,No,No,Tamil Nadu,69,Month-to-month,Credit card,No,No,No internet service,No internet service,29.66,2046.54,No
TEL00271,2023-04-07,Female,0,Yes,Yes,Karnataka,15,One year,Credit card,Yes,No,No internet service,No internet service,21.28,319.2,No
TEL00272,2021-11-13,,0,No,No,Karnataka,32,Month-to-month,Electronic check,Yes,Fiber optic,No,No,70.94,2270.08,Yes
TEL00273,2023-05-07,Female,0,No,No,Delhi,14,One year,Electronic check,Yes,DSL,Yes,Yes,56.04,784.56,No
TEL00274,2018-08-31,Male,0,No,No,Karnataka,71,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,73.63,5227.73,No
TEL00275,2023-08-05,Female,1,No,No,West Bengal,11,Month-to-month,Bank transfer,Yes,Fiber optic,No,Yes,73.66,810.26,Yes
TEL00276,2021-06-16,Male,0,Yes,No,Maharashtra,37,Two year,Mailed check,No,DSL,Yes,Yes,50.26,1859.62,No
TEL00277,2018-10-30,Male,0,No,No,Telangana,69,Two year,Credit card,Yes,DSL,No,Yes,46.14,3183.66,No
TEL00278,2021-05-17,Male,0,No,No,Delhi,38,Month-to-month,Credit card,No,No,No internet service,No internet service,18.0,684.0,No
TEL00279,2019-02-27,Male,0,No,No,Delhi,65,Two year,Mailed check,No,Fiber optic,Yes,No,73.96,4807.4,No
TEL00280,2019-02-27,Male,0,Yes,Yes,Tamil Nadu,65,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,60.48,3931.2,No
TEL00281,2019-11-24,Male,0,No,No,Karnataka,56,One year,Credit card,No,DSL,Yes,Yes,55.94,3132.64,No
TEL00282,2020-01-23,Male,0,No,Yes,Telangana,54,Two year,Mailed check,No,Fiber optic,No,No,70.11,3785.94,No
TEL00283,2021-01-17,Male,1,No,No,Tamil Nadu,42,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,23.72,996.24,No
TEL00284,2021-01-17,Male,1,Yes,No,Delhi,42,Month-to-month,Electronic check,No,DSL,Yes,Yes,46.52,1953.84,No
TEL00285,2019-07-27,Female,0,No,No,Delhi,60,Two year,Credit card,Yes,No,No internet service,No internet service,18.0,1080.0,No
TEL00286,2021-12-13,Female,0,Yes,No,Tamil Nadu,31,Month-to-month,Bank transfer,Yes,DSL,No,No,51.77,1604.87,No
TEL00287,2018-10-30,Male,0,Yes,No,Telangana,69,Two year,Electronic check,Yes,DSL,No,Yes,44.66,3081.54,No
TEL00288,2019-03-29,Female,0,No,No,Maharashtra,64,Two year,Electronic check,No,Fiber optic,,Yes,84.2,5388.8,No
TEL00289,2022-04-12,Female,0,No,No,Maharashtra,27,Two year,Credit card,Yes,DSL,No,Yes,45.02,1215.54,No
TEL00290,2022-01-12,Male,0,Yes,No,Maharashtra,30,One year,Electronic check,Yes,No,No internet service,No internet service,18.0,540.0,No
TEL00291,2020-03-23,Female,0,No,Yes,Delhi,52,Month-to-month,Bank transfer,Yes,DSL,No,No,33.8,1757.6,No
TEL00292,2018-12-29,Male,0,No,No,Tamil Nadu,67,Two year,Mailed check,No,DSL,No,No,40.54,2716.18,No
TEL00293,2023-12-03,Female,0,Yes,No,Delhi,7,Month-to-month,Mailed check,Yes,Fiber optic,Yes,Yes,76.63,536.41,No
TEL00294,2024-02-01,Female,0,Yes,No,Gujarat,5,Month-to-month,Bank transfer,Yes,DSL,Yes,No,40.64,203.2,No
TEL00295,2023-01-07,Male,0,No,Yes,Telangana,18,month-to-month ,Electronic check,Yes,DSL,Yes,Yes,66.66,1199.88,No
TEL00296,2021-12-13,Female,0,No,Yes,Telangana,31,Month-to-month,Bank transfer,No,Fiber optic,No,No,70.55,2187.05,No
TEL00297,2023-08-05,Female,0,Yes,No,Tamil Nadu,11,Month-to-month,Credit card,No,Fiber optic,Yes,No,68.33,751.63,Yes
TEL00298,2021-06-16,Female,0,No,No,West Bengal,37,One year,Bank transfer,No,Fiber optic,Yes,No,87.24,3227.88,Yes
TEL00299,2021-04-17,Female,0,No,Yes,Maharashtra,39,Two year,Mailed check,No,No,No internet service,No internet service,26.93,1050.27,No
TEL00300,2018-10-30,Female,0,Yes,No,Delhi,69,Month-to-month,Bank transfer,Yes,DSL,No,Yes,44.37,3061.53,No
TEL00301,2020-01-23,Male,0,Yes,No,Karnataka,54,month-to-month ,Electronic check,Yes,No,No internet service,No internet service,18.0,972.0,Yes
TEL00302,2023-01-07,Female,0,Yes,No,West Bengal,18,One year,Electronic check,No,Fiber optic,No,Yes,73.91,1330.38,No
TEL00303,2019-10-25,Male,0,,No,Karnataka,57,month-to-month ,Bank transfer,Yes,No,No internet service,No internet service,26.16,1491.12,No
TEL00304,2019-09-25,Female,0,No,Yes,Delhi,58,Month-to-month,Mailed check,Yes,DSL,No,No,34.26,1987.08,No
TEL00305,2020-06-21,Female,0,Yes,No,Telangana,49,Two year,Electronic check,No,Fiber optic,No,No,79.52,3896.48,No
TEL00306,2020-06-21,Male,1,No,No,Delhi,49,Month-to-month,Credit card,No,DSL,No,No,42.35,2075.15,No
TEL00307,2022-09-09,Male,0,No,No,Maharashtra,22,Month-to-month,Mailed check,No,DSL,Yes,Yes,62.02,1364.44,No
TEL00308,2020-03-23,Female,0,Yes,No,Karnataka,52,Month-to-month,Electronic check,Yes,Fiber optic,Yes,Yes,79.29,4123.08,No
TEL00309,2023-10-04,Female,1,Yes,No,Tamil Nadu,9,Two year,Electronic check,No,Fiber optic,No,No,74.26,668.34,No
TEL00310,2020-10-19,Female,0,Yes,No,Delhi,45,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,80.49,3622.05,No
TEL00311,2018-12-29,Male,0,Yes,No,Tamil Nadu,67,Two year,Bank transfer,Yes,DSL,Yes,Yes,65.65,4398.55,No
TEL00312,2018-09-30,Female,0,Yes,Yes,Karnataka,70,Month-to-month,Electronic check,Yes,DSL,Yes,Yes,49.78,3484.6,No
TEL00313,2022-10-09,Male,0,Yes,Yes,West Bengal,21,Two year,Electronic check,Yes,No,No internet service,No internet service,35.43,744.03,No
TEL00314,2022-07-11,Female,0,No,Yes,Karnataka,24,Month-to-month,Credit card,No,DSL,Yes,Yes,45.34,1088.16,No
TEL00315,2020-10-19,Female,1,No,No,Delhi,45,Month-to-month,Electronic check,Yes,Fiber optic,No,No,72.91,3280.95,Yes
TEL00316,2022-02-11,Female,0,No,Yes,Tamil Nadu,29,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,25.8,748.2,Yes
TEL00317,2020-02-22,Male,0,No,Yes,Gujarat,53,Month-to-month,Bank transfer,No,Fiber optic,No,No,70.65,3744.45,No
TEL00318,2023-05-07,Male,0,No,No,Gujarat,14,Month-to-month,Credit card,No,Fiber optic,Yes,No,82.47,1154.58,Yes
TEL00319,2023-07-06,Female,0,No,No,Tamil Nadu,12,Two year,Bank transfer,Yes,DSL,Yes,No,37.65,451.8,No
TEL00320,2024-04-01,Male,0,No,Yes,Gujarat,3,One year,Electronic check,Yes,DSL,No,Yes,50.1,150.3,No
TEL00321,2021-09-14,Female,0,No,Yes,Telangana,34,Two year,Mailed check,No,No,No internet service,No internet service,28.36,964.24,Yes
TEL00322,2023-04-07,Male,0,No,Yes,Karnataka,15,Two year,Credit card,No,Fiber optic,No,No,70.56,1058.4,Yes
TEL00323,2022-10-09,Male,0,No,No,Delhi,21,Month-to-month,Electronic check,No,DSL,No,No,36.73,771.33,Yes
TEL00324,2019-01-28,Female,0,No,Yes,Karnataka,66,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,21.73,1434.18,No
TEL00325,2019-08-26,Female,0,No,No,Gujarat,59,Two year,Electronic check,Yes,No,No internet service,No internet service,21.98,1296.82,No
TEL00326,2019-06-27,Female,0,Yes,Yes,Tamil Nadu,61,One year,Credit card,No,Fiber optic,Yes,No,67.65,4126.65,No
TEL00327,2020-12-18,Female,1,Yes,No,Tamil Nadu,43,One year,Credit card,Yes,DSL,Yes,Yes,65.95,2835.85,No
TEL00328,2023-11-03,Male,0,Yes,Yes,Karnataka,8,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,71.24,569.92,No
TEL00329,2020-01-23,Female,0,No,No,Telangana,54,month-to-month ,Electronic check,Yes,No,No internet service,No internet service,18.0,972.0,No
TEL00330,2020-11-18,Male,0,No,No,Karnataka,44,Month-to-month,Mailed check,Yes,DSL,,Yes,51.34,2258.96,Yes
TEL00331,2019-01-28,Female,0,Yes,Yes,Karnataka,66,Month-to-month,Electronic check,Yes,No,No internet service,No internet service,18.0,1188.0,Yes
TEL00332,2021-09-14,Male,0,Yes,Yes,Maharashtra,34,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,73.98,2515.32,No
TEL00333,2023-07-06,Male,0,Yes,Yes,Maharashtra,12,Month-to-month,Mailed check,No,Fiber optic,Yes,Yes,82.35,988.2,No
TEL00334,2020-12-18,Male,0,No,No,Karnataka,43,Month-to-month,Mailed check,Yes,Fiber optic,No,Yes,72.21,3105.03,No
TEL00335,2021-10-14,Female,1,No,No,Karnataka,33,Two year,Electronic check,No,DSL,No,Yes,55.17,1820.61,No
TEL00336,2020-07-21,Female,0,No,No,Delhi,48,Two year,Credit card,Yes,Fiber optic,Yes,No,77.83,3735.84,No
TEL00337,2022-04-12,Female,0,No,No,Telangana,27,One year,Bank transfer,No,Fiber optic,No,Yes,85.1,2297.7,No
TEL00338,2022-09-09,Female,0,No,No,Karnataka,22,One year,Bank transfer,Yes,DSL,No,Yes,42.63,937.86,No
TEL00339,2023-10-04,Male,0,No,No,Maharashtra,9,Two year,Credit card,Yes,DSL,Yes,No,51.03,459.27,No
TEL00340,2018-09-30,Female,0,No,Yes,Tamil Nadu,70,Month-to-month,Electronic check,No,DSL,Yes,No,52.55,3678.5,No
TEL00341,2019-12-24,Male,0,No,No,Telangana,55,One year,Bank transfer,Yes,Fiber optic,No,No,72.78,4002.9,No
TEL00342,2021-09-14,Female,0,Yes,No,West Bengal,34,Month-to-month,Mailed check,Yes,Fiber optic,No,No,53.93,1833.62,No
TEL00343,2023-02-06,Male,0,No,No,Tamil Nadu,17,Two year,Bank transfer,No,DSL,No,Yes,42.11,715.87,No
TEL00344,2020-10-19,Female,0,No,Yes,Maharashtra,45,Month-to-month,Credit card,Yes,Fiber optic,No,No,73.1,3289.5,Yes
TEL00345,2022-01-12,Male,0,No,Yes,Karnataka,30,Month-to-month,Electronic check,Yes,DSL,No,Yes,55.05,1651.5,No
TEL00346,2020-09-19,Male,0,No,No,Telangana,46,Two year,Electronic check,Yes,No,No internet service,No internet service,20.78,955.88,No
TEL00347,2024-01-02,Male,1,No,No,Delhi,6,Two year,Mailed check,No,DSL,Yes,No,51.98,311.88,No
TEL00348,2023-06-06,Male,0,No,No,Maharashtra,13,One year,Mailed check,No,DSL,No,Yes,60.2,782.6,Yes
TEL00349,2020-02-22,Male,1,Yes,No,West Bengal,53,Two year,Credit card,Yes,Fiber optic,No,No,67.76,3591.28,No
TEL00350,2024-03-02,Female,0,Yes,No,Gujarat,4,Month-to-month,Bank transfer,No,Fiber optic,Yes,No,69.52,278.08,No
TEL00351,2020-06-21,Female,0,Yes,No,Karnataka,49,One year,Mailed check,Yes,No,No internet service,No internet service,32.34,1584.66,No
TEL00352,2022-01-12,Male,1,Yes,No,Maharashtra,30,Month-to-month,Electronic check,Yes,Fiber optic,No,No,75.38,2261.4,No
TEL00353,2024-06-30,Male,0,Yes,No,Delhi,0,Two year,Mailed check,Yes,No,No internet service,No internet service,19.25,,No
TEL00354,2019-12-24,Female,0,No,No,Karnataka,55,Month-to-month,Mailed check,Yes,Fiber optic,,Yes,74.92,4120.6,No
TEL00355,2020-04-22,Male,0,No,Yes,Tamil Nadu,51,Month-to-month,Electronic check,Yes,Fiber optic,No,No,83.22,4244.22,Yes
TEL00356,2019-08-26,Female,0,Yes,No,Telangana,59,Month-to-month,Credit card,Yes,Fiber optic,Yes,No,73.38,4329.42,No
TEL00357,2019-02-27,Male,0,No,No,Karnataka,65,Month-to-month,Credit card,Yes,Fiber optic,No,Yes,69.15,4494.75,No
TEL00358,2020-02-22,,0,No,No,Delhi,53,Two year,Bank transfer,Yes,DSL,No,Yes,60.57,3210.21,No
TEL00359,2019-06-27,Male,0,No,No,Tamil Nadu,61,One year,Electronic check,No,No,No internet service,No internet service,18.0,1098.0,No
TEL00360,2023-11-03,Male,0,Yes,No,Tamil Nadu,8,One year,Bank transfer,Yes,Fiber optic,No,No,69.38,555.04,Yes
TEL00361,2018-12-29,Male,0,No,No,Maharashtra,67,Month-to-month,Electronic check,Yes,Fiber optic,Yes,No,80.51,5394.17,No
TEL00362,2019-01-28,Male,1,Yes,Yes,Karnataka,66,Month-to-month,Bank transfer,Yes,DSL,No,Yes,48.32,3189.12,No
TEL00363,2020-05-22,Female,1,Yes,No,Maharashtra,50,two year ,Electronic check,Yes,Fiber optic,Yes,Yes,76.49,3824.5,No
TEL00364,2019-09-25,Female,0,Yes,No,Gujarat,58,Month-to-month,Bank transfer,Yes,Fiber optic,Yes,No,79.01,4582.58,No
TEL00365,2020-01-23,Male,0,Yes,Yes,Delhi,54,Month-to-month,Mailed check,Yes,Fiber optic,Yes,No,65.98,3562.92,Yes
TEL00366,2019-03-29,Female,0,Yes,Yes,Gujarat,64,Two year,Credit card,Yes,Fiber optic,No,Yes,73.87,4727.68,No
TEL00367,2019-03-29,Male,0,Yes,No,Karnataka,64,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,26.24,1679.36,No
TEL00368,2021-05-17,Female,0,No,Yes,Maharashtra,38,Month-to-month,Bank transfer,No,No,No internet service,No internet service,18.0,684.0,No
TEL00369,2019-08-26,Male,1,No,No,West Bengal,59,One year,Electronic check,Yes,Fiber optic,No,Yes,86.49,5102.91,No
TEL00370,2019-01-28,Male,0,No,No,West Bengal,66,Two year,Mailed check,No,No,No internet service,No internet service,18.91,1248.06,No
TEL00371,2022-10-09,Female,0,No,No,Tamil Nadu,21,Month-to-month,Electronic check,Yes,Fiber optic,No,No,69.97,1469.37,Yes
TEL00372,2024-04-01,,0,No,No,Maharashtra,3,One year,Credit card,No,Fiber optic,Yes,No,71.82,215.46,No
TEL00373,2023-07-06,Male,0,No,Yes,Maharashtra,12,Month-to-month,Credit card,Yes,No,No internet service,No internet service,25.11,301.32,Yes
TEL00374,2024-05-01,,0,Yes,No,Telangana,2,One year,Electronic check,Yes,DSL,No,Yes,46.82,93.64,No
TEL00375,2021-12-13,Female,0,No,No,Tamil Nadu,31,One year,Bank transfer,Yes,Fiber optic,No,No,72.35,2242.85,No
TEL00376,2024-05-31,Female,1,Yes,Yes,Karnataka,1,Month-to-month,Electronic check,Yes,Fiber optic,No,No,80.47,80.47,No
TEL00377,2023-01-07,Female,0,Yes,No,Tamil Nadu,18,Month-to-month,Mailed check,Yes,No,No internet service,No internet service,30.43,547.74,Yes
TEL00378,2023-01-07,Female,1,Yes,No,Maharashtra,18,Month-to-month,Credit card,Yes,DSL,No,No,33.6,604.8,No
TEL00379,2020-04-22,Female,0,Yes,Yes,Karnataka,51,Two year,Electronic check,Yes,DSL,No,No,56.18,2865.18,No
TEL00380,2023-01-07,Female,0,No,No,West Bengal,18,Month-to-month,Bank transfer,No,No,No internet service,No internet service,18.0,324.0,No
TEL00381,2018-10-30,Female,0,Yes,Yes,Delhi,69,Month-to-month,Mailed check,No,Fiber optic,No,No,72.94,5032.86,No
TEL00382,2023-06-06,Male,1,No,No,Delhi,13,Month-to-month,Credit card,No,DSL,No,Yes,51.37,667.81,Yes
TEL00383,2018-09-30,Male,1,Yes,No,West Bengal,70,Month-to-month,Mailed check,No,Fiber optic,No,Yes,77.76,5443.2,Yes
TEL00384,2021-02-16,Female,0,Yes,Yes,Delhi,41,Month-to-month,Credit card,Yes,Fiber optic,No,No,65.82,2698.62,Yes
TEL00385,2023-02-06,Female,0,Yes,No,Maharashtra,17,Two year,Bank transfer,No,Fiber optic,No,No,75.16,1277.72,Yes
TEL00386,2024-05-01,Male,0,No,No,Telangana,2,Month-to-month,Credit card,No,DSL,Yes,No,58.53,117.06,Yes
TEL00387,2022-09-09,Male,1,No,Yes,Tamil Nadu,22,Two year,Credit card,Yes,DSL,No,Yes,46.01,1012.22,No
TEL00388,2020-12-18,Male,0,Yes,Yes,Karnataka,43,Month-to-month,Bank transfer,Yes,No,No internet service,No internet service,20.42,878.06,No
TEL00389,2023-12-03,Female,0,No,No,Tamil Nadu,7,One year,Mailed check,No,Fiber optic,No,No,76.96,538.72,Yes
